NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
3,1,3,59,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,15,37,0,0,0,0,0.0416666667,0.4,0,1,1,0,0,0.0208333333,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
4,1,5,62,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,4,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,57,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,1,1,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,20,0,0,0,0,0.1398963731,1.0,1,1,0,0,0,0.0103626943,0,0,0,0,0,1,0,0,1,1,-1,1,-1,1,0
3,1,1,89,8,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,15,45,0,0,0,0.0,0.125,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4,1,3,62,1,0,0,0,2,0,0,0,0,6,1,1,0,0,1,0,17,38,0,0,0,0,0.1454545455,0.4090909091,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,0,6,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,43,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,6,136,11,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,109,0,0,0,0,0.0410447761,0.2631578947,0,1,0,0,0,0.0037313433,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,18,0,0,0,0,0.0,0.2608695652,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,0,1,80,5,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,6,67,0,0,0,0,0.0028089888,0.2258064516,0,1,1,0,0,0.0112359551,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,4,50,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,5,50,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,17,26,0,0,0,0,0.4852071006,0.5538461538,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,-1,1,0,0,0
1,0,3,99,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,81,0,0,0,0,0.1119133574,0.1976744186,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,3,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,23,0,0,0,0,0.223880597,0.3382352941,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,1,4,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,25,0,0,0,0,0.0,0.1111111111,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
3,1,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,19,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5,0,0,0,0,0.7777777778,0.2222222222,0,1,0,0,0,0.2222222222,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,1,4,76,5,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,52,0,0,0,0,0.3801169591,0.21875,0,1,0,0,0,0.0233918129,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0
1,0,3,39,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,10,22,0,0,0,0,0.0294117647,0.1851851852,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,3,78,6,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,10,61,0,0,0,0,0.0981595092,0.2413793103,0,0,0,0,0,0.0429447853,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3,0,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,35,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,4,58,1,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,18,33,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,14,0,0,0,0,0.9411764706,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,27,0,0,0,0,1.0,0.1052631579,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0.0310559006,0.7666666667,0,1,0,0,0,0.0155279503,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
3,0,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,3,66,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,21,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,7,111,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,26,78,0,0,0,0,0.0,0.6666666667,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
1,0,3,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1,0,3,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,11,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,5,53,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,30,0,0,0,0,0.0426829268,0.7230769231,0,1,1,0,0,0.0487804878,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
4,0,4,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,40,0,0,1,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
1,0,5,80,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,49,0,0,0,0,0.2210526316,0.4193548387,0,1,0,0,0,0.0421052632,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,0,2,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,14,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1,0,2,50,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,32,0,0,0,0,0.25,0.4418604651,0,1,1,0,0,0.1041666667,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.1428571429,1.0,1,1,0,0,0,0.012987013,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,0
2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,24,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
4,1,3,74,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,45,0,0,0,0,0.1071428571,0.0,0,1,0,0,0,0.1428571429,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,55,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,27,21,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,4,59,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,34,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,4,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,32,0,0,0,0,0.0,0.6,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2,1,2,45,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,17,0,0,0,0,0.0333333333,0.25,0,1,0,0,0,0.0083333333,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
2,1,2,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,18,0,0,0,0,0.0085470085,0.0816326531,0,1,0,0,0,0.3076923077,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
2,1,2,42,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,25,10,0,0,0,0,0.1754385965,0.3913043478,0,1,1,0,0,0.0116959064,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
4,1,4,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,40,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,5,81,7,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,58,0,0,0,0,0.1124260355,0.2727272727,0,1,1,0,0,0.0177514793,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,3,46,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,18,21,0,0,0,0,0.1095238095,0.4230769231,0,1,0,0,0,0.0238095238,0,0,0,0,1,1,0,0,1,1,1,1,-1,1,0
1,0,5,107,7,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,92,0,0,0,0,0.0873015873,0.32,0,1,0,0,0,0.119047619,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
2,0,7,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,48,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,1,1,1
2,0,4,85,2,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,20,58,0,0,0,0,0.1153846154,0.8529411765,0,1,0,0,0,0.0192307692,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,0,4,50,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,16,27,0,0,0,0,0.0,0.027027027,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
4,1,6,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,45,0,0,1,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,1
2,1,7,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,45,0,0,0,0,0.0740740741,0.4,0,1,0,0,0,0.012345679,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
2,0,5,103,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,75,0,0,0,0,0.0162162162,0.1333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,26,0,0,0,0,0.7777777778,0.2222222222,0,1,0,0,0,0.2222222222,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
3,1,2,45,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,20,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,12,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,48,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,19,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,1,3,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.1862745098,0.2941176471,0,0,0,0,0,0.0392156863,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,1,1,34,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,11,0,0,0,0,0.0204081633,0.3333333333,0,0,0,0,0,0.0204081633,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
3,0,1,74,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,21,11,34,0,0,0,0.0994152047,0.6913580247,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
3,0,3,57,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,19,31,0,0,0,0,0.0,0.6666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
1,0,3,62,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,46,0,0,0,0,0.048,0.5384615385,0,1,0,0,0,0.024,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,7,126,7,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,17,102,0,0,0,0,0.0555555556,0.625,0,0,0,0,0,0.0555555556,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,1,2,41,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,16,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,15,0,0,0,0,0.2549019608,0.2962962963,0,0,0,0,0,0.0784313725,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2,0,5,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,35,0,0,0,0,0.0,0.6,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0.0093457944,0.0617283951,0,1,1,0,0,0.0093457944,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,0,4,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,4,62,3,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,8,47,0,0,0,0,0.0033806626,0.0079787234,0,1,1,0,0,0.0027045301,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,17,0,0,0,0,0.16,0.2033898305,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,1,29,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,14,0,0,0,0,0.1238095238,0.2592592593,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,0,2,93,7,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,15,17,53,0,0,0,0.0,0.2134831461,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,1,2,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,6,0,0,0,0,0.0294117647,0.4,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,1
2,1,4,35,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,12,16,0,0,0,0,0.0476190476,0.9814814815,0,1,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,0
2,1,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,10,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,65,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,41,0,0,0,0,0.2946428571,0.9318181818,0,1,1,0,0,0.0178571429,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,0
1,0,5,73,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,48,0,0,0,0,0.1232876712,0.3289473684,0,1,0,0,0,0.0547945205,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
2,1,5,84,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,22,55,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
2,1,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,5,41,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,18,0,0,0,0,0.0740740741,0.5111111111,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
3,1,6,63,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,33,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,3,105,5,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,17,81,0,0,0,0,0.28125,0.0743243243,0,1,0,0,0,0.0208333333,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,4,79,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,1,4,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,38,0,0,0,0,0.1142857143,0.2,0,1,0,0,0,0.0285714286,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,2,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,20,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,16,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
2,1,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,0,4,47,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,13,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,2,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,5,71,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,20,44,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,16,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,20,0,0,0,0,0.0,0.2142857143,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,1,0,1,1,-1,1
2,0,1,42,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,12,23,0,0,0,0,0.4615384615,0.0666666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2,0,3,77,3,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,50,0,0,0,0,0.1666666667,0.96,0,1,0,0,0,0.0108695652,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
2,1,3,118,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,22,89,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
2,0,3,69,3,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,17,45,0,0,0,0,0.0157894737,0.3265306122,0,0,0,0,0,0.0421052632,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
2,1,5,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,30,0,0,0,0,0.2210526316,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.2777777778,0.2272727273,0,1,1,0,0,0.1388888889,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
3,0,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,17,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,32,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,35,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,13,0,0,0,0,0.0643274854,0.0757575758,0,0,0,0,0,0.1111111111,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
1,0,7,91,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,66,0,0,0,0,0.0862068966,0.3770491803,0,0,0,0,0,0.0517241379,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
2,1,2,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,5,0,0,0,0,0.0,0.0833333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,5,66,4,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,20,39,0,0,0,0,0.3793103448,0.9726027397,0,1,1,0,0,0.0098522167,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,0
3,0,4,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,0,3,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,37,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
1,0,4,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,12,0,0,0,0,0.9333333333,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,4,56,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,14,35,0,0,0,0,0.0,0.0588235294,0,1,1,0,0,0.0895522388,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,1,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0,0,0,0,0.2528735632,0.3870967742,0,1,0,0,0,0.0459770115,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.0,0.1666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,3,63,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,18,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,8,78,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,52,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1
2,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,11,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,1,39,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,13,19,0,0,0,0,0.2,0.7142857143,0,0,0,0,0,0.0888888889,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
4,1,3,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,24,0,0,0,0,0.9090909091,0.3157894737,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,1
